field_1,Date,Latitude,Longitude,water_temp
5041,7/28/2003,40.23487,-77.14193,17
5042,7/28/2003,40.17667,-77.18507,14.4
5043,7/28/2003,40.17999,-77.18692,14.1
5044,7/28/2003,40.18844,-77.18606,14.9
5045,7/28/2003,40.19528,-77.18423,15.3
5046,7/28/2003,40.20792,-77.18104,16
5047,7/28/2003,40.21418,-77.16883,15.9
5048,7/28/2003,40.21847,-77.16003,16.1
5049,7/28/2003,40.22429,-77.14928,16.5
5050,7/28/2003,40.19568,-77.18767,17.9
5051,7/28/2003,40.19608,-77.18518,20.8
5057,7/30/2001,40.17663,-77.18537,12
5058,7/30/2001,40.23487,-77.14193,15.9
5059,7/30/2001,40.17667,-77.18507,13.1
5060,7/30/2001,40.17999,-77.18692,13.2
5061,7/30/2001,40.18844,-77.18606,13.8
5062,7/30/2001,40.19528,-77.18423,14
5063,7/30/2001,40.20792,-77.18104,13.8
5064,7/30/2001,40.21418,-77.16883,14.7
5065,7/30/2001,40.21847,-77.16003,14.9
5066,7/30/2001,40.22429,-77.14928,15.5
5067,7/30/2001,40.19608,-77.18518,15.5
5070,8/1/1993,40.17663,-77.18537,11.975
5071,8/1/1993,40.23487,-77.14193,16.45
5072,8/1/1993,40.17667,-77.18507,12.7
5073,8/1/1993,40.17999,-77.18692,12.95
5074,8/1/1993,40.18844,-77.18606,13.225
5075,8/1/1993,40.19528,-77.18423,13.525
5076,8/1/1993,40.20792,-77.18104,14.475
5077,8/1/1993,40.21418,-77.16883,14.6
5078,8/1/1993,40.21847,-77.16003,15.025
5079,8/1/1993,40.22429,-77.14928,15.3
5090,8/5/2009,40.17663,-77.18537,13
5091,8/5/2009,40.23487,-77.14193,15.2
5092,8/5/2009,40.17667,-77.18507,14
5093,8/5/2009,40.17999,-77.18692,14.1
5094,8/5/2009,40.18844,-77.18606,14.8
5095,8/5/2009,40.19528,-77.18423,14.8
5096,8/5/2009,40.20792,-77.18104,14.1
5097,8/5/2009,40.21418,-77.16883,14.2
5098,8/5/2009,40.21847,-77.16003,14.4
5099,8/5/2009,40.22429,-77.14928,14.6
5100,8/5/2009,40.19568,-77.18767,17.6
5101,8/5/2009,40.19608,-77.18518,18
5102,8/5/2009,40.19588,-77.18745,19.2
5104,8/6/2019,40.17999,-77.18692,12.1
5105,8/6/2019,40.17667,-77.18507,12.7
5106,8/6/2019,40.17663,-77.18537,13.1
5107,8/6/2019,40.19528,-77.18423,13.6
5108,8/6/2019,40.22429,-77.14928,15
5109,8/6/2019,40.23487,-77.14193,15.6
5110,8/7/2007,40.17663,-77.18537,11.5
5111,8/7/2007,40.23487,-77.14193,14.8
5112,8/7/2007,40.17667,-77.18507,11.8
5113,8/7/2007,40.17999,-77.18692,12.4
5114,8/7/2007,40.18844,-77.18606,12.4
5115,8/7/2007,40.19528,-77.18423,12.3
5116,8/7/2007,40.20792,-77.18104,12.8
5117,8/7/2007,40.21418,-77.16883,13.4
5118,8/7/2007,40.21847,-77.16003,13.9
5119,8/7/2007,40.22429,-77.14928,14.3
5120,8/7/2007,40.19568,-77.18767,19.1
5121,8/7/2007,40.19608,-77.18518,16.1
5122,8/7/2007,40.19588,-77.18745,19
5123,8/8/1997,40.17663,-77.18537,12
5124,8/8/1997,40.23487,-77.14193,16.5
5125,8/8/1997,40.17667,-77.18507,14
5126,8/8/1997,40.17999,-77.18692,12.2
5127,8/8/1997,40.18844,-77.18606,13
5128,8/8/1997,40.19528,-77.18423,14
5129,8/8/1997,40.20792,-77.18104,15
5130,8/8/1997,40.21418,-77.16883,16
5131,8/8/1997,40.21847,-77.16003,16
5132,8/8/1997,40.22429,-77.14928,16
5133,8/8/1998,40.17663,-77.18537,13
5134,8/8/1998,40.23487,-77.14193,13.8
5135,8/8/1998,40.17667,-77.18507,13
5136,8/8/1998,40.17999,-77.18692,13.1
5137,8/8/1998,40.18844,-77.18606,13.2
5138,8/8/1998,40.19528,-77.18423,13.4
5139,8/8/1998,40.20792,-77.18104,13.4
5140,8/8/1998,40.21418,-77.16883,13.6
5141,8/8/1998,40.21847,-77.16003,13.6
5142,8/8/1998,40.22429,-77.14928,13.8
5143,8/8/1999,40.17663,-77.18537,12
5144,8/8/1999,40.23487,-77.14193,22
5145,8/8/1999,40.17667,-77.18507,15
5146,8/8/1999,40.17999,-77.18692,13
5147,8/8/1999,40.18844,-77.18606,14
5148,8/8/1999,40.19528,-77.18423,19
5149,8/8/1999,40.20792,-77.18104,13
5150,8/8/1999,40.21418,-77.16883,19
5151,8/8/1999,40.21847,-77.16003,16
5152,8/8/1999,40.22429,-77.14928,22
5158,8/9/2017,40.17663,-77.18537,12.5
5159,8/9/2017,40.23487,-77.14193,16.4
5160,8/9/2017,40.17667,-77.18507,12.4
5161,8/9/2017,40.17999,-77.18692,13.7
5162,8/9/2017,40.19528,-77.18423,14.2
5163,8/9/2017,40.20792,-77.18104,15.5
5164,8/9/2017,40.22429,-77.14928,16.4
5165,8/9/2018,40.17663,-77.18537,12.8
5166,8/9/2018,40.23487,-77.14193,17.8
5167,8/9/2018,40.17667,-77.18507,13
5168,8/9/2018,40.17999,-77.18692,13.6
5169,8/9/2018,40.19528,-77.18423,13.7
5170,8/9/2018,40.20792,-77.18104,15.5
5171,8/9/2018,40.22429,-77.14928,18.1
5173,8/10/1996,40.17663,-77.18537,13
5174,8/10/1996,40.23487,-77.14193,13.9
5175,8/10/1996,40.17667,-77.18507,13.1
5176,8/10/1996,40.17999,-77.18692,13.1
5177,8/10/1996,40.18844,-77.18606,13.1
5178,8/10/1996,40.19528,-77.18423,13.3
5179,8/10/1996,40.20792,-77.18104,13.4
5180,8/10/1996,40.21418,-77.16883,13.6
5181,8/10/1996,40.21847,-77.16003,13.6
5182,8/10/1996,40.22429,-77.14928,13.8
5183,8/10/2005,40.17663,-77.18537,13.8
5184,8/10/2005,40.23487,-77.14193,18
5185,8/10/2005,40.17667,-77.18507,13.9
5186,8/10/2005,40.17999,-77.18692,14.9
5187,8/10/2005,40.18844,-77.18606,15.5
5188,8/10/2005,40.19528,-77.18423,15.7
5189,8/10/2005,40.20792,-77.18104,16.1
5190,8/10/2005,40.21418,-77.16883,17.1
5191,8/10/2005,40.21847,-77.16003,17.1
5192,8/10/2005,40.22429,-77.14928,17.5
5193,8/10/2005,40.19568,-77.18767,22.3
5194,8/10/2005,40.19608,-77.18518,20.9
5195,8/10/2005,40.19588,-77.18745,20.9
5203,8/13/2013,40.17663,-77.18537,13.3
5204,8/13/2013,40.23487,-77.14193,19
5205,8/13/2013,40.17667,-77.18507,15.5
5206,8/13/2013,40.17999,-77.18692,15.3
5207,8/13/2013,40.18844,-77.18606,16.4
5208,8/13/2013,40.19528,-77.18423,18.1
5209,8/13/2013,40.20792,-77.18104,16.8
5210,8/13/2013,40.21418,-77.16883,16.4
5211,8/13/2013,40.21847,-77.16003,17
5212,8/13/2013,40.22429,-77.14928,19
5217,8/14/2014,40.17663,-77.18537,12.3
5218,8/14/2014,40.17667,-77.18507,12.8
5219,8/14/2014,40.17999,-77.18692,13
5220,8/14/2014,40.18844,-77.18606,14.2
5221,8/14/2014,40.19528,-77.18423,14.8
5222,8/14/2014,40.21418,-77.16883,14.6
5225,8/14/2014,40.21847,-77.16003,15
5226,8/14/2014,40.22429,-77.14928,15.2
5227,8/14/2014,40.23487,-77.14193,15.4
5228,8/14/2014,40.20792,-77.18104,14.9
5231,8/15/2012,40.17663,-77.18537,12.9
5232,8/15/2012,40.23487,-77.14193,18.7
5233,8/15/2012,40.17667,-77.18507,13.9
5234,8/15/2012,40.17999,-77.18692,13.9
5235,8/15/2012,40.18844,-77.18606,14
5236,8/15/2012,40.19528,-77.18423,14.1
5237,8/15/2012,40.20792,-77.18104,15.3
5238,8/15/2012,40.21418,-77.16883,15.8
5239,8/15/2012,40.21847,-77.16003,16.1
5240,8/15/2012,40.22429,-77.14928,17.9
5250,8/18/2008,40.17663,-77.18537,13.5
5251,8/18/2008,40.23487,-77.14193,17.1
5252,8/18/2008,40.17667,-77.18507,14.6
5253,8/18/2008,40.17999,-77.18692,14.4
5254,8/18/2008,40.18844,-77.18606,15.2
5255,8/18/2008,40.19528,-77.18423,15.5
5256,8/18/2008,40.20792,-77.18104,15.9
5257,8/18/2008,40.21418,-77.16883,15.8
5258,8/18/2008,40.21847,-77.16003,15.9
5259,8/18/2008,40.22429,-77.14928,16.3
5260,8/18/2008,40.19568,-77.18767,17.4
5261,8/18/2008,40.19608,-77.18518,17.6
5262,8/18/2008,40.19588,-77.18745,20.3
5268,8/18/2019,40.234075,-77.218027,22.3
5271,8/18/2019,40.235785,-77.14107,26.4
5272,8/19/2002,40.17663,-77.18537,12.4
5273,8/19/2002,40.23487,-77.14193,20.9
5274,8/19/2002,40.17667,-77.18507,19.2
5275,8/19/2002,40.17999,-77.18692,14.6
5276,8/19/2002,40.18844,-77.18606,15.1
5277,8/19/2002,40.19528,-77.18423,14.9
5278,8/19/2002,40.20792,-77.18104,17.4
5279,8/19/2002,40.21418,-77.16883,18.1
5280,8/19/2002,40.21847,-77.16003,18.7
5281,8/19/2002,40.22429,-77.14928,19.7
5282,8/19/2002,40.19608,-77.18518,16.6
5283,8/19/2015,40.17663,-77.18537,12.4
5284,8/19/2015,40.17667,-77.18507,11.9
5285,8/19/2015,40.17999,-77.18692,11.7
5286,8/19/2015,40.19528,-77.18423,13
5287,8/19/2015,40.18844,-77.18606,12.9
5288,8/19/2015,40.20792,-77.18104,13.5
5289,8/19/2015,40.21418,-77.16883,13.8
5290,8/19/2015,40.21847,-77.16003,14.2
5291,8/19/2015,40.22429,-77.14928,14.7
5296,8/19/2015,40.23487,-77.14193,15.7
5299,8/19/2019,40.236495,-77.193667,25.9
5300,8/20/2011,40.17663,-77.18537,13.4
5301,8/20/2011,40.23487,-77.14193,14.9
5302,8/20/2011,40.17667,-77.18507,14.3
5303,8/20/2011,40.17999,-77.18692,14.4
5304,8/20/2011,40.18844,-77.18606,15.6
5305,8/20/2011,40.19528,-77.18423,15.3
5306,8/20/2011,40.20792,-77.18104,13.7
5307,8/20/2011,40.21418,-77.16883,14.5
5308,8/20/2011,40.21847,-77.16003,14.5
5309,8/20/2011,40.22429,-77.14928,14.7
5310,8/20/2011,40.19568,-77.18767,20.3
5311,8/20/2011,40.19608,-77.18518,17.5
5312,8/20/2011,40.19588,-77.18745,20.1
5329,8/24/2004,40.17663,-77.18537,11.7
5330,8/24/2004,40.23487,-77.14193,14.4
5331,8/24/2004,40.17667,-77.18507,11.7
5332,8/24/2004,40.17999,-77.18692,12.1
5333,8/24/2004,40.18844,-77.18606,12.5
5334,8/24/2004,40.19528,-77.18423,12.8
5335,8/24/2004,40.20792,-77.18104,13
5336,8/24/2004,40.21418,-77.16883,13.4
5337,8/24/2004,40.21847,-77.16003,13.7
5338,8/24/2004,40.22429,-77.14928,13.8
5339,8/24/2004,40.19568,-77.18767,15.5
5340,8/24/2004,40.19608,-77.18518,16.7
5341,8/24/2004,40.19588,-77.18745,19.5
5342,8/24/2010,40.17663,-77.18537,12.2
5343,8/24/2010,40.23487,-77.14193,15.1
5344,8/24/2010,40.17667,-77.18507,13
5345,8/24/2010,40.17999,-77.18692,13
5346,8/24/2010,40.18844,-77.18606,13.3
5347,8/24/2010,40.19528,-77.18423,13.5
5348,8/24/2010,40.20792,-77.18104,13.8
5349,8/24/2010,40.21418,-77.16883,14.2
5350,8/24/2010,40.21847,-77.16003,14.4
5351,8/24/2010,40.22429,-77.14928,14.5
5352,8/24/2010,40.19568,-77.18767,16.8
5353,8/24/2010,40.19608,-77.18518,17
5354,8/24/2010,40.19588,-77.18745,17.6
5367,8/27/2003,40.17663,-77.18537,11.8
5368,8/27/2003,40.23487,-77.14193,14.9
5369,8/27/2003,40.17667,-77.18507,11.9
5370,8/27/2003,40.17999,-77.18692,12.7
5371,8/27/2003,40.18844,-77.18606,13
5372,8/27/2003,40.19528,-77.18423,13
5373,8/27/2003,40.20792,-77.18104,13.5
5374,8/27/2003,40.21418,-77.16883,13.9
5375,8/27/2003,40.21847,-77.16003,14
5376,8/27/2003,40.22429,-77.14928,14.3
5377,8/27/2003,40.19568,-77.18767,15.8
5378,8/27/2003,40.19608,-77.18518,16.9
5379,8/29/2006,40.17663,-77.18537,13.5
5380,8/29/2006,40.23487,-77.14193,18.2
5381,8/29/2006,40.17667,-77.18507,15.2
5382,8/29/2006,40.17999,-77.18692,15.2
5383,8/29/2006,40.18844,-77.18606,16.1
5384,8/29/2006,40.19528,-77.18423,16.7
5385,8/29/2006,40.20792,-77.18104,16.8
5386,8/29/2006,40.21418,-77.16883,16.5
5387,8/29/2006,40.21847,-77.16003,16.8
5388,8/29/2006,40.22429,-77.14928,17.2
5389,8/29/2006,40.19608,-77.18518,17.4
5390,8/30/2001,40.17663,-77.18537,12
5391,8/30/2001,40.23487,-77.14193,16.8
5392,8/30/2001,40.17667,-77.18507,12.8
5393,8/30/2001,40.17999,-77.18692,13.2
5394,8/30/2001,40.18844,-77.18606,13.3
5395,8/30/2001,40.19528,-77.18423,13
5396,8/30/2001,40.20792,-77.18104,13.6
5397,8/30/2001,40.21418,-77.16883,14.6
5398,8/30/2001,40.21847,-77.16003,14.9
5399,8/30/2001,40.22429,-77.14928,15.6
5400,8/30/2001,40.19608,-77.18518,15.8
5401,8/31/2000,40.17663,-77.18537,13
5402,8/31/2000,40.23487,-77.14193,18.5
5403,8/31/2000,40.17667,-77.18507,17.5
5404,8/31/2000,40.17999,-77.18692,15
5405,8/31/2000,40.18844,-77.18606,15
5406,8/31/2000,40.19528,-77.18423,17
5407,8/31/2000,40.20792,-77.18104,17
5408,8/31/2000,40.21418,-77.16883,16
5409,8/31/2000,40.21847,-77.16003,16
5410,8/31/2000,40.22429,-77.14928,17
5411,9/1/1993,40.17663,-77.18537,11.03
5412,9/1/1993,40.23487,-77.14193,13
5413,9/1/1993,40.17667,-77.18507,11.3
5414,9/1/1993,40.17999,-77.18692,11.66
5415,9/1/1993,40.18844,-77.18606,11.73
5416,9/1/1993,40.19528,-77.18423,11.73
5417,9/1/1993,40.20792,-77.18104,12.26
5418,9/1/1993,40.21418,-77.16883,12.5
5419,9/1/1993,40.21847,-77.16003,12.7
5420,9/1/1993,40.22429,-77.14928,12.76
5431,9/3/2003,40.17663,-77.18537,11.2
5432,9/3/2003,40.23487,-77.14193,13.9
5433,9/3/2003,40.17667,-77.18507,11.1
5434,9/3/2003,40.17999,-77.18692,11.8
5435,9/3/2003,40.18844,-77.18606,12
5436,9/3/2003,40.19528,-77.18423,12.2
5437,9/3/2003,40.20792,-77.18104,12.3
5438,9/3/2003,40.21418,-77.16883,14.1
5439,9/3/2003,40.21847,-77.16003,13.7
5440,9/3/2003,40.22429,-77.14928,14
5441,9/3/2003,40.19568,-77.18767,15.1
5442,9/3/2003,40.19608,-77.18518,14.1
5452,9/6/2006,40.17663,-77.18537,13.5
5453,9/6/2006,40.23487,-77.14193,16.6
5454,9/6/2006,40.17667,-77.18507,14.9
5455,9/6/2006,40.17999,-77.18692,14.5
5456,9/6/2006,40.18844,-77.18606,15.6
5457,9/6/2006,40.19528,-77.18423,16.1
5458,9/6/2006,40.20792,-77.18104,15.5
5459,9/6/2006,40.21418,-77.16883,14.9
5460,9/6/2006,40.21847,-77.16003,15.3
5461,9/6/2006,40.22429,-77.14928,15.9
5462,9/6/2006,40.19568,-77.18767,22.7
5463,9/6/2006,40.19608,-77.18518,17.8
5464,9/6/2006,40.19588,-77.18745,21.7
5465,9/7/2007,40.17663,-77.18537,13.1
5466,9/7/2007,40.23487,-77.14193,15.4
5467,9/7/2007,40.17667,-77.18507,15.2
5468,9/7/2007,40.17999,-77.18692,14.3
5469,9/7/2007,40.18844,-77.18606,15.5
5470,9/7/2007,40.19528,-77.18423,15.4
5471,9/7/2007,40.20792,-77.18104,13.5
5472,9/7/2007,40.21418,-77.16883,13.2
5473,9/7/2007,40.21847,-77.16003,13.9
5474,9/7/2007,40.22429,-77.14928,14.7
5475,9/7/2007,40.19568,-77.18767,23
5476,9/7/2007,40.19608,-77.18518,15.8
5477,9/7/2007,40.19588,-77.18745,24.2
5479,9/8/1997,40.17663,-77.18537,11.5
5480,9/8/1997,40.23487,-77.14193,13
5481,9/8/1997,40.17667,-77.18507,11.5
5482,9/8/1997,40.17999,-77.18692,11.5
5483,9/8/1997,40.18844,-77.18606,11.5
5484,9/8/1997,40.19528,-77.18423,12
5485,9/8/1997,40.20792,-77.18104,12
5486,9/8/1997,40.21418,-77.16883,12
5487,9/8/1997,40.21847,-77.16003,12.5
5488,9/8/1997,40.22429,-77.14928,13
5489,9/8/1998,40.17663,-77.18537,13
5490,9/8/1998,40.23487,-77.14193,13.7
5491,9/8/1998,40.17667,-77.18507,13
5492,9/8/1998,40.17999,-77.18692,13.1
5493,9/8/1998,40.18844,-77.18606,13.1
5494,9/8/1998,40.19528,-77.18423,13
5495,9/8/1998,40.20792,-77.18104,13.3
5496,9/8/1998,40.21418,-77.16883,13.4
5497,9/8/1998,40.21847,-77.16003,13.3
5498,9/8/1998,40.22429,-77.14928,13.5
5499,9/8/1999,40.17663,-77.18537,11.2
5500,9/8/1999,40.23487,-77.14193,15
5501,9/8/1999,40.17667,-77.18507,13.6
5502,9/8/1999,40.17999,-77.18692,12.5
5503,9/8/1999,40.18844,-77.18606,18
5504,9/8/1999,40.19528,-77.18423,17
5505,9/8/1999,40.20792,-77.18104,17
5506,9/8/1999,40.21418,-77.16883,17
5507,9/8/1999,40.21847,-77.16003,17
5508,9/8/1999,40.22429,-77.14928,15
5509,9/8/2008,40.17663,-77.18537,13.3
5510,9/8/2008,40.23487,-77.14193,17.6
5511,9/8/2008,40.17667,-77.18507,15
5512,9/8/2008,40.17999,-77.18692,14.3
5513,9/8/2008,40.18844,-77.18606,16.1
5514,9/8/2008,40.19528,-77.18423,16.3
5515,9/8/2008,40.20792,-77.18104,14.9
5516,9/8/2008,40.21418,-77.16883,15
5517,9/8/2008,40.21847,-77.16003,16.2
5518,9/8/2008,40.22429,-77.14928,16.4
5519,9/8/2008,40.19568,-77.18767,23
5520,9/8/2008,40.19608,-77.18518,22
5521,9/8/2008,40.19588,-77.18745,24.9
5528,9/11/2011,40.17663,-77.18537,12.8
5529,9/11/2011,40.23487,-77.14193,16
5530,9/11/2011,40.17667,-77.18507,13.8
5531,9/11/2011,40.17999,-77.18692,13.6
5532,9/11/2011,40.18844,-77.18606,14.6
5533,9/11/2011,40.19528,-77.18423,14.8
5534,9/11/2011,40.20792,-77.18104,15.3
5535,9/11/2011,40.21418,-77.16883,15.1
5536,9/11/2011,40.21847,-77.16003,15.4
5537,9/11/2011,40.22429,-77.14928,15.3
5538,9/11/2011,40.19568,-77.18767,16.2
5539,9/11/2011,40.19608,-77.18518,16.5
5540,9/11/2011,40.19588,-77.18745,16.2
5543,9/13/1996,40.17663,-77.18537,16
5544,9/13/1996,40.23487,-77.14193,15.6
5545,9/13/1996,40.17667,-77.18507,16.1
5546,9/13/1996,40.17999,-77.18692,16
5547,9/13/1996,40.18844,-77.18606,16
5548,9/13/1996,40.19528,-77.18423,16.1
5549,9/13/1996,40.20792,-77.18104,16.1
5550,9/13/1996,40.21418,-77.16883,16
5551,9/13/1996,40.21847,-77.16003,16
5552,9/13/1996,40.22429,-77.14928,15.8
5553,9/13/2017,40.17663,-77.18537,12.8
5554,9/13/2017,40.23487,-77.14193,15.2
5555,9/13/2017,40.17667,-77.18507,13.2
5556,9/13/2017,40.17999,-77.18692,13.2
5557,9/13/2017,40.19528,-77.18423,14.3
5558,9/13/2017,40.20792,-77.18104,16.2
5559,9/13/2017,40.22429,-77.14928,14.6
5579,9/16/2019,40.17999,-77.18692,14.4
5580,9/16/2019,40.17667,-77.18507,17.8
5581,9/16/2019,40.17663,-77.18537,13.7
5582,9/16/2019,40.19528,-77.18423,15.3
5583,9/16/2019,40.22429,-77.14928,17.7
5584,9/16/2019,40.23487,-77.14193,16.8
5601,9/17/2018,40.17663,-77.18537,12
5602,9/17/2018,40.23487,-77.14193,14.7
5603,9/17/2018,40.17667,-77.18507,12.6
5604,9/17/2018,40.19528,-77.18423,13.1
5606,9/17/2018,40.17999,-77.18692,12.6
5607,9/17/2018,40.20792,-77.18104,13.5
5608,9/17/2018,40.22429,-77.14928,14.2
5609,9/18/2001,40.17663,-77.18537,13.1
5610,9/18/2001,40.23487,-77.14193,17.1
5611,9/18/2001,40.17667,-77.18507,14.4
5612,9/18/2001,40.17999,-77.18692,14.7
5613,9/18/2001,40.18844,-77.18606,15.7
5614,9/18/2001,40.19528,-77.18423,16.7
5615,9/18/2001,40.20792,-77.18104,15.7
5616,9/18/2001,40.21418,-77.16883,15.6
5617,9/18/2001,40.21847,-77.16003,15.1
5618,9/18/2001,40.22429,-77.14928,15.7
5619,9/18/2001,40.19608,-77.18518,15.9
5620,9/18/2009,40.17663,-77.18537,13
5621,9/18/2009,40.23487,-77.14193,15.5
5622,9/18/2009,40.17667,-77.18507,14.7
5623,9/18/2009,40.17999,-77.18692,14.1
5624,9/18/2009,40.18844,-77.18606,15.2
5625,9/18/2009,40.19528,-77.18423,15.3
5626,9/18/2009,40.20792,-77.18104,14.9
5627,9/18/2009,40.21418,-77.16883,14.6
5628,9/18/2009,40.21847,-77.16003,14.7
5629,9/18/2009,40.22429,-77.14928,14.9
5630,9/18/2009,40.19568,-77.18767,19.7
5631,9/18/2009,40.19608,-77.18518,19.8
5632,9/18/2009,40.19588,-77.18745,19.8
5651,9/20/2019,40.236495,-77.193667,19.9
5653,9/21/2004,40.17663,-77.18537,13.1
5654,9/21/2004,40.23487,-77.14193,15.1
5655,9/21/2004,40.17667,-77.18507,13.6
5656,9/21/2004,40.17999,-77.18692,13.8
5657,9/21/2004,40.18844,-77.18606,14.6
5658,9/21/2004,40.19528,-77.18423,13.1
5659,9/21/2004,40.20792,-77.18104,13.2
5660,9/21/2004,40.21418,-77.16883,14.8
5661,9/21/2004,40.21847,-77.16003,14.8
5662,9/21/2004,40.22429,-77.14928,15.2
5663,9/21/2004,40.19568,-77.18767,15.7
5664,9/21/2004,40.19608,-77.18518,17.2
5665,9/21/2004,40.19588,-77.18745,18.8
5666,9/21/2005,40.17663,-77.18537,15
5667,9/21/2005,40.23487,-77.14193,18.8
5668,9/21/2005,40.17667,-77.18507,16.2
5669,9/21/2005,40.17999,-77.18692,16.1
5670,9/21/2005,40.18844,-77.18606,17.1
5671,9/21/2005,40.19528,-77.18423,17.9
5672,9/21/2005,40.20792,-77.18104,17
5673,9/21/2005,40.21418,-77.16883,17.2
5674,9/21/2005,40.21847,-77.16003,17.2
5675,9/21/2005,40.22429,-77.14928,18.4
5681,9/22/2019,40.234075,-77.218027,17.8
5687,9/22/2019,40.235785,-77.14107,23.1
5692,9/24/2002,40.17663,-77.18537,14.2
5693,9/24/2002,40.23487,-77.14193,17.9
5694,9/24/2002,40.17667,-77.18507,15.2
5695,9/24/2002,40.17999,-77.18692,15.1
5696,9/24/2002,40.18844,-77.18606,16.5
5697,9/24/2002,40.19528,-77.18423,17.1
5698,9/24/2002,40.20792,-77.18104,15.3
5699,9/24/2002,40.21418,-77.16883,14.5
5700,9/24/2002,40.21847,-77.16003,15.5
5701,9/24/2002,40.22429,-77.14928,16.6
5702,9/24/2002,40.19608,-77.18518,14.7
5709,9/28/2000,40.17663,-77.18537,12.5
5710,9/28/2000,40.23487,-77.14193,15
5711,9/28/2000,40.17667,-77.18507,14
5712,9/28/2000,40.17999,-77.18692,14
5713,9/28/2000,40.18844,-77.18606,14
5714,9/28/2000,40.19528,-77.18423,14
5715,9/28/2000,40.20792,-77.18104,13.5
5716,9/28/2000,40.21418,-77.16883,14
5717,9/28/2000,40.21847,-77.16003,13
5718,9/28/2000,40.22429,-77.14928,13.5
5719,9/28/2010,40.17663,-77.18537,13.3
5720,9/28/2010,40.23487,-77.14193,17.1
5721,9/28/2010,40.17667,-77.18507,14
5722,9/28/2010,40.17999,-77.18692,14.1
5723,9/28/2010,40.18844,-77.18606,14.3
5724,9/28/2010,40.19528,-77.18423,15.9
5725,9/28/2010,40.20792,-77.18104,15.7
5726,9/28/2010,40.21418,-77.16883,15.8
5727,9/28/2010,40.21847,-77.16003,16.9
5728,9/28/2010,40.22429,-77.14928,17.7
5729,9/28/2010,40.19568,-77.18767,21.3
5730,9/28/2010,40.19608,-77.18518,18.6
5731,9/28/2010,40.19588,-77.18745,24.7
5736,9/29/2017,40.231014,-77.218649,16
5737,9/29/2017,40.234075,-77.218027,17.2
5741,9/29/2018,40.235785,-77.14107,16.8
5747,9/29/2018,40.224638,-77.260294,16.4
5748,9/29/2018,40.231014,-77.218649,16.2
5751,9/29/2018,40.234075,-77.218027,16.3
5755,9/29/2018,40.236495,-77.193667,16.8
5756,9/29/2018,40.195294,-77.184267,12.6
5762,9/30/2017,40.235785,-77.14107,17.9
5771,9/30/2017,40.224638,-77.260294,16.8
5773,9/30/2017,40.236495,-77.193667,18.4
5774,9/30/2017,40.195294,-77.184267,12.1
5775,10/1/1993,40.17663,-77.18537,10.4
5776,10/1/1993,40.23487,-77.14193,10.5
5777,10/1/1993,40.17667,-77.18507,10.1
5778,10/1/1993,40.17999,-77.18692,10.6
5779,10/1/1993,40.18844,-77.18606,10.4
5780,10/1/1993,40.19528,-77.18423,10.3
5781,10/1/1993,40.20792,-77.18104,10.3
5782,10/1/1993,40.21418,-77.16883,10.4
5783,10/1/1993,40.21847,-77.16003,10.7
5784,10/1/1993,40.22429,-77.14928,10.6
5785,10/2/2009,40.17663,-77.18537,11.7
5786,10/2/2009,40.23487,-77.14193,12.5
5787,10/2/2009,40.17667,-77.18507,12.2
5788,10/2/2009,40.17999,-77.18692,12.1
5789,10/2/2009,40.18844,-77.18606,12.3
5790,10/2/2009,40.19528,-77.18423,12.3
5791,10/2/2009,40.20792,-77.18104,12.1
5792,10/2/2009,40.21418,-77.16883,12.2
5793,10/2/2009,40.21847,-77.16003,12.1
5794,10/2/2009,40.22429,-77.14928,12.1
5795,10/2/2009,40.19568,-77.18767,14.9
5796,10/2/2009,40.19608,-77.18518,13.7
5797,10/2/2009,40.19588,-77.18745,13.1
5802,10/6/2006,40.19588,-77.18745,11.9
5803,10/6/2014,40.17663,-77.18537,12.2
5804,10/6/2014,40.17667,-77.18507,13.2
5805,10/6/2014,40.17999,-77.18692,12.8
5806,10/6/2014,40.18844,-77.18606,13.4
5807,10/6/2014,40.19528,-77.18423,13.4
5808,10/6/2014,40.20792,-77.18104,13
5809,10/6/2014,40.21418,-77.16883,12.5
5810,10/6/2014,40.21847,-77.16003,12.9
5811,10/6/2014,40.22429,-77.14928,13.5
5812,10/6/2014,40.23487,-77.14193,13.8
5813,10/6/2017,40.23487,-77.14193,11.1
5814,10/6/2017,40.17667,-77.18507,12.8
5815,10/6/2017,40.17999,-77.18692,12.3
5816,10/6/2017,40.18844,-77.18606,12.5
5817,10/6/2017,40.19528,-77.18423,12.2
5818,10/6/2017,40.20792,-77.18104,11.1
5819,10/6/2017,40.21418,-77.16883,10.8
5820,10/6/2017,40.21847,-77.16003,10.9
5821,10/6/2017,40.22429,-77.14928,11.2
5822,10/6/2017,40.19568,-77.18767,15.5
5823,10/7/2007,40.17663,-77.18537,11.5
5824,10/7/2007,40.23487,-77.14193,15.8
5825,10/7/2007,40.17667,-77.18507,12.3
5826,10/7/2007,40.17999,-77.18692,12.2
5827,10/7/2007,40.18844,-77.18606,12.7
5828,10/7/2007,40.19528,-77.18423,12.8
5829,10/7/2007,40.20792,-77.18104,13.3
5830,10/7/2007,40.21418,-77.16883,14.2
5831,10/7/2007,40.21847,-77.16003,14.9
5832,10/7/2007,40.22429,-77.14928,15.6
5833,10/7/2007,40.19568,-77.18767,17.4
5834,10/7/2007,40.19608,-77.18518,13.9
